epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
202049,2020-11-30,262,SE,,28,state,90148,3887.66365,150,2308,4,0.0256,2318822,False,False
202049,2020-11-30,280,SP,,35,state,1241653,2682.37393,1180,42095,19,0.0339,46289333,False,False
202049,2020-11-30,258,TO,,17,state,81972,5154.6677,340,1167,3,0.0142,1590248,False,False
202049,2020-11-29,258,AC,,12,state,36080,4033.67357,160,723,0,0.02,894470,False,False
202049,2020-11-29,267,AL,,27,state,94859,2830.30831,246,2336,2,0.0246,3351543,False,False
202049,2020-11-29,262,AM,,13,state,177991,4230.11165,191,4885,9,0.0274,4207714,False,False
202049,2020-11-29,255,AP,,16,state,58956,6841.24474,121,806,0,0.0137,861773,False,False
202049,2020-11-29,269,BA,,29,state,401419,2688.55964,2915,8247,20,0.0205,14930634,False,False
202049,2020-11-29,259,CE,,23,state,300134,3266.90579,544,9607,0,32,9187103,False,False
202049,2020-11-29,268,DF,,53,state,228702,7485.78875,627,3925,5,0.0172,3055149,False,False
202049,2020-11-29,270,ES,,32,state,188929,4648.78402,587,4252,7,0.0225,4064052,False,False
202049,2020-11-29,263,GO,,52,state,278960,3921.53555,80,6349,1,0.0228,7113540,False,False
202049,2020-11-29,255,MA,,21,state,193066,2713.66,13,4287,8,0.0222,7114598,False,False
202049,2020-11-29,267,MG,,31,state,415247,1950.18792,2251,10031,41,0.0242,21292666,False,False
202049,2020-11-29,261,MS,,50,state,99061,3526.06292,698,1769,3,0.0179,2809394,False,False
202049,2020-11-29,255,MT,,51,state,158417,4492.54442,103,4134,7,0.0261,3526220,False,False
202049,2020-11-29,257,PA,,15,state,270548,3113.05878,180,6915,8,0.0256,8690745,False,False
202049,2020-11-29,263,PB,,25,state,145212,3594.9998,102,3292,4,0.0227,4039277,False,False
202049,2020-11-29,263,PE,,26,state,181841,1890.90326,449,9030,11,0.0497,9616621,False,False
202049,2020-11-29,256,PI,,22,state,127014,3870.63154,293,2624,2,0.0207,3281480,False,False
202049,2020-11-29,263,PR,,41,state,277707,2411.31248,1522,6122,15,22,11516840,False,False
202049,2020-11-29,270,RJ,,33,state,353316,2034.50509,556,22561,22,0.0639,17366189,False,False
202049,2020-11-29,263,RN,,24,state,95556,2703.77869,1074,2699,4,0.0282,3534165,False,False
202049,2020-11-29,255,RO,,11,state,80055,4456.26399,290,1555,2,0.0194,1796460,False,False
202049,2020-11-29,254,RR,,14,state,63322,10032.30452,88,727,0,0.0115,631181,False,False
202049,2020-11-29,265,RS,,43,state,320778,2808.18312,1842,6776,8,0.0211,11422973,False,False
202049,2020-11-29,263,SC,,42,state,358997,4949.97451,3047,3721,20,0.0104,7252502,False,False
202049,2020-11-29,261,SE,,28,state,89998,3881.19485,491,2304,4,0.0256,2318822,False,False
202049,2020-11-29,279,SP,,35,state,1240473,2679.82474,2379,42076,28,0.0339,46289333,False,False
202049,2020-11-29,257,TO,,17,state,81632,5133.28739,163,1164,2,0.0143,1590248,False,False
202048,2020-11-28,257,AC,,12,state,35920,4015.78588,164,723,1,0.0201,894470,False,False
202048,2020-11-28,266,AL,,27,state,94613,2822.96841,221,2334,3,0.0247,3351543,False,False
202048,2020-11-28,261,AM,,13,state,177800,4225.57237,658,4876,7,0.0274,4207714,False,False
202048,2020-11-28,254,AP,,16,state,58835,6827.20392,535,806,1,0.0137,861773,False,False
202048,2020-11-28,268,BA,,29,state,398504,2669.03602,4204,8227,20,0.0206,14930634,False,False
202048,2020-11-28,258,CE,,23,state,299590,3260.98445,1278,9607,9,0.0321,9187103,False,False
202048,2020-11-28,267,DF,,53,state,228075,7465.26601,494,3920,5,0.0172,3055149,False,False
202048,2020-11-28,269,ES,,32,state,188342,4634.34031,1768,4245,21,0.0225,4064052,False,False
202048,2020-11-28,262,GO,,52,state,278880,3920.41093,142,6348,9,0.0228,7113540,False,False
202048,2020-11-28,254,MA,,21,state,193053,2713.47728,208,4279,7,0.0222,7114598,False,False
202048,2020-11-28,266,MG,,31,state,412996,1939.6162,3265,9990,42,0.0242,21292666,False,False
202048,2020-11-28,260,MS,,50,state,98363,3501.2177,758,1766,9,18,2809394,False,False
202048,2020-11-28,254,MT,,51,state,158314,4489.62345,230,4127,7,0.0261,3526220,False,False
202048,2020-11-28,256,PA,,15,state,270368,3110.98761,498,6907,6,0.0255,8690745,False,False
202048,2020-11-28,262,PB,,25,state,145110,3592.47459,369,3288,5,0.0227,4039277,False,False
202048,2020-11-28,262,PE,,26,state,181392,1886.23426,2084,9019,20,0.0497,9616621,False,False
202048,2020-11-28,255,PI,,22,state,126721,3861.70265,1046,2622,5,0.0207,3281480,False,False
202048,2020-11-28,262,PR,,41,state,276185,2398.09705,3201,6107,29,0.0221,11516840,False,False
202048,2020-11-28,269,RJ,,33,state,352760,2031.30347,5412,22539,91,0.0639,17366189,False,False
202048,2020-11-28,262,RN,,24,state,94482,2673.38961,1001,2695,0,0.0285,3534165,False,False
202048,2020-11-28,254,RO,,11,state,79765,4440.12113,977,1553,18,0.0195,1796460,False,False
202048,2020-11-28,253,RR,,14,state,63234,10018.3624,418,727,0,0.0115,631181,False,False
202048,2020-11-28,264,RS,,43,state,318936,2792.05772,7813,6768,43,0.0212,11422973,False,False
202048,2020-11-28,262,SC,,42,state,355950,4907.96142,9523,3701,34,0.0104,7252502,False,False
202048,2020-11-28,260,SE,,28,state,89507,3860.0203,508,2300,4,0.0257,2318822,False,False
202048,2020-11-28,278,SP,,35,state,1238094,2674.68533,4507,42048,146,34,46289333,False,False
202048,2020-11-28,256,TO,,17,state,81469,5123.03741,203,1162,2,0.0143,1590248,False,False
202048,2020-11-27,256,AC,,12,state,35756,3997451,452,722,0,0.0202,894470,False,False
202048,2020-11-27,265,AL,,27,state,94392,2816.37443,332,2331,2,0.0247,3351543,False,False
202048,2020-11-27,260,AM,,13,state,177142,4209.93442,928,4869,13,0.0275,4207714,False,False
202048,2020-11-27,253,AP,,16,state,58300,6765.1226,257,805,3,0.0138,861773,False,False
202048,2020-11-27,267,BA,,29,state,394300,2640.87915,1919,8207,22,0.0208,14930634,False,False
202048,2020-11-27,257,CE,,23,state,298312,3247.07364,519,9598,33,0.0322,9187103,False,False
202048,2020-11-27,266,DF,,53,state,227581,7449.09659,884,3915,5,0.0172,3055149,False,False
202048,2020-11-27,268,ES,,32,state,186574,4590.83693,1773,4224,17,0.0226,4064052,False,False
202048,2020-11-27,261,GO,,52,state,278738,3918.41474,1795,6339,34,0.0227,7113540,False,False
202048,2020-11-27,253,MA,,21,state,192845,2710.55371,344,4272,9,0.0222,7114598,False,False
202048,2020-11-27,265,MG,,31,state,409731,1924.28229,2851,9948,44,0.0243,21292666,False,False
202048,2020-11-27,259,MS,,50,state,97605,3474.23679,1884,1757,3,18,2809394,False,False
202048,2020-11-27,253,MT,,51,state,158084,4483.10088,560,4120,4,0.0261,3526220,False,False
202048,2020-11-27,255,PA,,15,state,269870,3105.25737,813,6901,9,0.0256,8690745,False,False
202048,2020-11-27,261,PB,,25,state,144741,3583.3393,363,3283,7,0.0227,4039277,False,False
202048,2020-11-27,261,PE,,26,state,179308,1864.56345,669,8999,12,0.0502,9616621,False,False
202048,2020-11-27,254,PI,,22,state,125675,3829.82679,520,2617,9,0.0208,3281480,False,False
202048,2020-11-27,261,PR,,41,state,272984,2370.30297,3726,6078,35,0.0223,11516840,False,False
202048,2020-11-27,268,RJ,,33,state,347348,2000.13947,1324,22448,54,0.0646,17366189,False,False
202048,2020-11-27,261,RN,,24,state,93481,2645.06609,433,2695,7,0.0288,3534165,False,False
202048,2020-11-27,253,RO,,11,state,78788,4385.73639,0,1535,0,0.0195,1796460,False,True
202048,2020-11-27,252,RR,,14,state,62816,9952.13734,59,727,3,0.0116,631181,False,False
202048,2020-11-27,263,RS,,43,state,311123,2723.66047,2476,6725,39,0.0216,11422973,False,False
202048,2020-11-27,261,SC,,42,state,346427,4776.65501,3420,3667,59,0.0106,7252502,False,False
202048,2020-11-27,259,SE,,28,state,88999,3838.11263,338,2296,4,0.0258,2318822,False,False
202048,2020-11-27,277,SP,,35,state,1233587,2664.94875,4320,41902,129,34,46289333,False,False
202048,2020-11-27,255,TO,,17,state,81266,5110.27211,549,1160,3,0.0143,1590248,False,False
202048,2020-11-26,255,AC,,12,state,35304,3946.91829,116,722,1,0.0205,894470,False,False
202048,2020-11-26,264,AL,,27,state,94060,2806.46854,145,2329,3,0.0248,3351543,False,False
202048,2020-11-26,259,AM,,13,state,176214,4187.87969,916,4856,30,0.0276,4207714,False,False
202048,2020-11-26,252,AP,,16,state,58043,6735.30036,345,802,3,0.0138,861773,False,False
202048,2020-11-26,266,BA,,29,state,392381,2628.02638,1472,8185,20,0.0209,14930634,False,False
202048,2020-11-26,256,CE,,23,state,297793,3241.42442,2518,9565,33,0.0321,9187103,False,False
202048,2020-11-26,265,DF,,53,state,226697,7420.16183,824,3910,4,0.0172,3055149,False,False
202048,2020-11-26,267,ES,,32,state,184801,4547.21052,1946,4207,21,0.0228,4064052,False,False
202048,2020-11-26,260,GO,,52,state,276943,3893.18117,808,6305,5,0.0228,7113540,False,False
202048,2020-11-26,252,MA,,21,state,192501,2705.71858,372,4263,7,0.0221,7114598,False,False
202048,2020-11-26,264,MG,,31,state,406880,1910.8927,3338,9904,46,0.0243,21292666,False,False
202048,2020-11-26,258,MS,,50,state,95721,3407.17607,528,1754,6,0.0183,2809394,False,False
202048,2020-11-26,252,MT,,51,state,157524,4467.21986,587,4116,5,0.0261,3526220,False,False
202048,2020-11-26,254,PA,,15,state,269057,3095.9026,533,6892,8,0.0256,8690745,False,False
202048,2020-11-26,260,PB,,25,state,144378,3574.35254,763,3276,8,0.0227,4039277,False,False
202048,2020-11-26,260,PE,,26,state,178639,1857.60674,553,8987,16,0.0503,9616621,False,False
202048,2020-11-26,253,PI,,22,state,125155,3813.98028,661,2608,5,0.0208,3281480,False,False
202048,2020-11-26,260,PR,,41,state,269258,2337.95034,4437,6043,66,0.0224,11516840,False,False
202048,2020-11-26,267,RJ,,33,state,346024,1992.51546,2029,22394,138,0.0647,17366189,False,False
202048,2020-11-26,260,RN,,24,state,93048,2632.81426,3878,2688,12,0.0289,3534165,False,False
202048,2020-11-26,252,RO,,11,state,78788,4385.73639,318,1535,1,0.0195,1796460,False,False
202048,2020-11-26,251,RR,,14,state,62757,9942.78979,154,724,1,0.0115,631181,False,False
202048,2020-11-26,262,RS,,43,state,308647,2701.98485,2312,6686,47,0.0217,11422973,False,False
202048,2020-11-26,260,SC,,42,state,343007,4729.49887,5998,3608,47,0.0105,7252502,False,False
202048,2020-11-26,258,SE,,28,state,88661,3823.53626,561,2292,4,0.0259,2318822,False,False
202048,2020-11-26,276,SP,,35,state,1229267,2655.61614,4523,41773,172,34,46289333,False,False
202048,2020-11-26,254,TO,,17,state,80717,5075.74919,267,1157,2,0.0143,1590248,False,False
202048,2020-11-25,254,AC,,12,state,35188,3933.94971,135,721,6,0.0205,894470,False,False
202048,2020-11-25,263,AL,,27,state,93915,2802.14218,207,2326,2,0.0248,3351543,False,False
202048,2020-11-25,258,AM,,13,state,175298,4166.11015,719,4826,8,0.0275,4207714,False,False
202048,2020-11-25,251,AP,,16,state,57698,6695.26662,355,799,4,0.0138,861773,False,False
202048,2020-11-25,265,BA,,29,state,390909,2618.16745,3123,8165,22,0.0209,14930634,False,False
202048,2020-11-25,255,CE,,23,state,295275,3214.01643,1159,9532,10,0.0323,9187103,False,False
202048,2020-11-25,264,DF,,53,state,225873,7393.19097,860,3906,8,0.0173,3055149,False,False
202048,2020-11-25,266,ES,,32,state,182855,4499.32727,1549,4186,14,0.0229,4064052,False,False
202048,2020-11-25,259,GO,,52,state,276135,3881.82255,606,6300,19,0.0228,7113540,False,False
202048,2020-11-25,251,MA,,21,state,192129,2700.48989,408,4256,8,0.0222,7114598,False,False
202048,2020-11-25,263,MG,,31,state,403542,1895.21594,4006,9858,54,0.0244,21292666,False,False
202048,2020-11-25,257,MS,,50,state,95193,3388.38198,541,1748,6,0.0184,2809394,False,False
202048,2020-11-25,251,MT,,51,state,156937,4450.57313,760,4111,4,0.0262,3526220,False,False
202048,2020-11-25,253,PA,,15,state,268524,3089.76963,824,6884,4,0.0256,8690745,False,False
202048,2020-11-25,259,PB,,25,state,143615,3555.46302,717,3268,7,0.0228,4039277,False,False
202048,2020-11-25,259,PE,,26,state,178086,1851.85628,1147,8971,20,0.0504,9616621,False,False
202048,2020-11-25,252,PI,,22,state,124494,3793.83693,418,2603,7,0.0209,3281480,False,False
202048,2020-11-25,259,PR,,41,state,264821,2299.42415,3803,5977,47,0.0226,11516840,False,False
202048,2020-11-25,266,RJ,,33,state,343995,1980.83183,3162,22256,115,0.0647,17366189,False,False
202048,2020-11-25,259,RN,,24,state,89170,2523.08537,708,2676,1,0.03,3534165,False,False
202048,2020-11-25,251,RO,,11,state,78470,4368.03491,281,1534,5,0.0195,1796460,False,False
202048,2020-11-25,250,RR,,14,state,62603,9918.39108,189,723,1,0.0115,631181,False,False
202048,2020-11-25,261,RS,,43,state,306335,2681.74494,4569,6639,66,0.0217,11422973,False,False
202048,2020-11-25,259,SC,,42,state,337009,4646.79637,4933,3561,31,0.0106,7252502,False,False
202048,2020-11-25,257,SE,,28,state,88100,3799.34294,300,2288,5,26,2318822,False,False
202048,2020-11-25,275,SP,,35,state,1224744,2645.84499,8900,41601,146,34,46289333,False,False
202048,2020-11-25,253,TO,,17,state,80450,5058.95936,232,1155,2,0.0144,1590248,False,False
202048,2020-11-24,253,AC,,12,state,35053,3918.85698,204,715,1,0.0204,894470,False,False
202048,2020-11-24,262,AL,,27,state,93708,2795.96592,139,2324,3,0.0248,3351543,False,False
202048,2020-11-24,257,AM,,13,state,174579,4149.02249,799,4818,21,0.0276,4207714,False,False
202048,2020-11-24,250,AP,,16,state,57343,6654.07248,421,795,3,0.0139,861773,False,False
202048,2020-11-24,264,BA,,29,state,387786,2597.25073,1465,8143,20,21,14930634,False,False
202048,2020-11-24,254,CE,,23,state,294116,3201.40092,867,9522,8,0.0324,9187103,False,False
202048,2020-11-24,263,DF,,53,state,225013,7365.04177,496,3898,16,0.0173,3055149,False,False
202048,2020-11-24,265,ES,,32,state,181306,4461.2126,1789,4172,23,23,4064052,False,False
202048,2020-11-24,258,GO,,52,state,275529,3873.30359,1390,6281,18,0.0228,7113540,False,False
202048,2020-11-24,250,MA,,21,state,191721,2694.75521,355,4248,7,0.0222,7114598,False,False
202048,2020-11-24,262,MG,,31,state,399536,1876.40195,1522,9804,10,0.0245,21292666,False,False
202048,2020-11-24,256,MS,,50,state,94652,3369.12516,905,1742,4,0.0184,2809394,False,False
202048,2020-11-24,250,MT,,51,state,156177,4429.02031,725,4107,10,0.0263,3526220,False,False
202048,2020-11-24,252,PA,,15,state,267700,3080.28828,920,6880,5,0.0257,8690745,False,False
202048,2020-11-24,258,PB,,25,state,142898,3537.71232,310,3261,5,0.0228,4039277,False,False
202048,2020-11-24,258,PE,,26,state,176939,1839.92901,781,8951,25,0.0506,9616621,False,False
202048,2020-11-24,251,PI,,22,state,124076,3781.09877,698,2596,5,0.0209,3281480,False,False
202048,2020-11-24,258,PR,,41,state,261018,2266.40294,3580,5930,51,0.0227,11516840,False,False
202048,2020-11-24,265,RJ,,33,state,340833,1962.62404,2145,22141,113,65,17366189,False,False
202048,2020-11-24,258,RN,,24,state,88462,2503.05235,1096,2675,1,0.0302,3534165,False,False
202048,2020-11-24,250,RO,,11,state,78189,4352.39304,574,1529,7,0.0196,1796460,False,False
202048,2020-11-24,249,RR,,14,state,62414,9888.44721,275,722,1,0.0116,631181,False,False
202048,2020-11-24,260,RS,,43,state,301766,2641.74659,3096,6573,49,0.0218,11422973,False,False
202048,2020-11-24,258,SC,,42,state,332076,4578.77847,4115,3530,36,0.0106,7252502,False,False
202048,2020-11-24,256,SE,,28,state,87800,3786.40534,323,2283,4,26,2318822,False,False
202048,2020-11-24,274,SP,,35,state,1215844,2626.6181,5219,41455,179,0.0341,46289333,False,False
202048,2020-11-24,252,TO,,17,state,80218,5044.37044,324,1153,2,0.0144,1590248,False,False
202048,2020-11-23,252,AC,,12,state,34849,3896.05017,223,714,1,0.0205,894470,False,False
202048,2020-11-23,261,AL,,27,state,93569,2791.81857,129,2321,4,0.0248,3351543,False,False
202048,2020-11-23,256,AM,,13,state,173780,4130.03355,303,4797,18,0.0276,4207714,False,False
202048,2020-11-23,249,AP,,16,state,56922,6605.2197,374,792,3,0.0139,861773,False,False
202048,2020-11-23,263,BA,,29,state,386321,2587.43868,1418,8123,21,21,14930634,False,False
202048,2020-11-23,253,CE,,23,state,293249,3191.96378,1632,9514,29,0.0324,9187103,False,False
202048,2020-11-23,262,DF,,53,state,224517,7348.80688,859,3882,15,0.0173,3055149,False,False
202048,2020-11-23,264,ES,,32,state,179517,4417.1925,1358,4149,21,0.0231,4064052,False,False
202048,2020-11-23,257,GO,,52,state,274139,3853.76339,831,6263,18,0.0228,7113540,False,False
202048,2020-11-23,249,MA,,21,state,191366,2689.76547,162,4241,9,0.0222,7114598,False,False
202048,2020-11-23,261,MG,,31,state,398014,1869.25395,1081,9794,17,0.0246,21292666,False,False
202048,2020-11-23,255,MS,,50,state,93747,3336.9118,777,1738,11,0.0185,2809394,False,False
202048,2020-11-23,249,MT,,51,state,155452,4408.46005,528,4097,8,0.0264,3526220,False,False
202048,2020-11-23,251,PA,,15,state,266780,3069.70231,507,6875,4,0.0258,8690745,False,False
202048,2020-11-23,257,PB,,25,state,142588,3530.03768,131,3256,8,0.0228,4039277,False,False
202048,2020-11-23,257,PE,,26,state,176158,1831.80766,428,8926,3,0.0507,9616621,False,False
202048,2020-11-23,250,PI,,22,state,123378,3759.82788,449,2591,7,21,3281480,False,False
202048,2020-11-23,257,PR,,41,state,257438,2235.31802,1740,5879,26,0.0228,11516840,False,False
202048,2020-11-23,264,RJ,,33,state,338688,1950.27245,485,22028,54,65,17366189,False,False
202048,2020-11-23,257,RN,,24,state,87366,2472.04078,208,2674,4,0.0306,3534165,False,False
202048,2020-11-23,249,RO,,11,state,77615,4320.44131,267,1522,4,0.0196,1796460,False,False
202048,2020-11-23,248,RR,,14,state,62139,9844.87809,124,721,1,0.0116,631181,False,False
202048,2020-11-23,259,RS,,43,state,298670,2614.64332,843,6524,30,0.0218,11422973,False,False
202048,2020-11-23,257,SC,,42,state,327961,4522.03943,1753,3494,23,0.0107,7252502,False,False
202048,2020-11-23,255,SE,,28,state,87477,3772.47585,229,2279,4,0.0261,2318822,False,False
202048,2020-11-23,273,SP,,35,state,1210625,2615.34337,1037,41276,9,0.0341,46289333,False,False
202048,2020-11-23,251,TO,,17,state,79894,5023.99626,282,1151,3,0.0144,1590248,False,False
202048,2020-11-22,251,AC,,12,state,34626,3871.11921,191,713,0,0.0206,894470,False,False
202048,2020-11-22,260,AL,,27,state,93440,2787.9696,81,2317,3,0.0248,3351543,False,False
202048,2020-11-22,255,AM,,13,state,173477,4122.83249,131,4779,8,0.0275,4207714,False,False
202048,2020-11-22,248,AP,,16,state,56548,6561.8208,312,789,0,14,861773,False,False
202048,2020-11-22,262,BA,,29,state,384903,2577.94143,958,8102,21,21,14930634,False,False
202048,2020-11-22,252,CE,,23,state,291617,3174.19975,305,9485,-2,0.0325,9187103,False,False
202048,2020-11-22,261,DF,,53,state,223658,7320.69041,280,3867,5,0.0173,3055149,False,False
202048,2020-11-22,263,ES,,32,state,178159,4383.77757,673,4128,14,0.0232,4064052,False,False
202048,2020-11-22,256,GO,,52,state,273308,3842.08144,74,6245,1,0.0228,7113540,False,False
202048,2020-11-22,248,MA,,21,state,191204,2687.48846,77,4232,8,0.0221,7114598,False,False
202048,2020-11-22,260,MG,,31,state,396933,1864.17708,1399,9777,45,0.0246,21292666,False,False
202048,2020-11-22,254,MS,,50,state,92970,3309.25459,503,1727,5,0.0186,2809394,False,False
202048,2020-11-22,248,MT,,51,state,154924,4393.48651,85,4089,7,0.0264,3526220,False,False
